Language accepted: Java1.7 Parser
Command line: ../../jplag_helper/test_files 
initialize ok
244 submissions

244 submissions parsed successfully!
0 parser errors!


Comparing 100e6263.java-28e913dd.java: 0.0
Comparing 100e6263.java-2a747371.java: 22.47191
Comparing 100e6263.java-2c0d1dc7.java: 0.0
Comparing 100e6263.java-5a3d9d17.java: 0.0
Comparing 100e6263.java-62a7d00f.java: 0.0
Comparing 100e6263.java-8817f911.java: 0.0
Comparing 100e6263.java-882778f3.java: 0.0
Comparing 100e6263.java-88410179.java: 0.0
Comparing 100e6263.java-89c0ad55.java: 0.0
Comparing 100e6263.java-8a143451.java: 0.0
Comparing 100e6263.java-8a2f7a59.java: 21.95122
Comparing 100e6263.java-8a30813b.java: 0.0
Comparing 100e6263.java-8b8148d7.java: 0.0
Comparing 100e6263.java-8d44b4f3.java: 24.096386
Comparing 100e6263.java-8d7e6ffb.java: 0.0
Comparing 100e6263.java-8f21e915.java: 24.096386
Comparing 100e6263.java-8f32d4b7.java: 0.0
Comparing 100e6263.java-8f4e1e21.java: 20.22472
Comparing 100e6263.java-910eb659.java: 0.0
Comparing 100e6263.java-9247808b.java: 0.0
Comparing 100e6263.java-9440901d.java: 0.0
Comparing 100e6263.java-945d305b.java: 0.0
Comparing 100e6263.java-946bb819.java: 0.0
Comparing 100e6263.java-946c247d.java: 22.222221
Comparing 100e6263.java-947c1517.java: 22.680412
Comparing 100e6263.java-95cdbe4f.java: 0.0
Comparing 100e6263.java-95f9044f.java: 21.686747
Comparing 100e6263.java-96127d8f.java: 20.22472
Comparing 100e6263.java-96144e15.java: 0.0
Comparing 100e6263.java-9763b971.java: 0.0
Comparing 100e6263.java-978f54f1.java: 0.0
Comparing 100e6263.java-97c84219.java: 0.0
Comparing 100e6263.java-bcf1916b.java: 0.0
Comparing 100e6263.java-bcfc055f.java: 22.222221
Comparing 100e6263.java-bcffb359.java: 0.0
Comparing 100e6263.java-bd002019.java: 19.148935
Comparing 100e6263.java-bd0c4ff9.java: 0.0
Comparing 100e6263.java-bd0e2cef.java: 22.5
Comparing 100e6263.java-bd1b5c13.java: 20.0
Comparing 100e6263.java-bd26ad7f.java: 0.0
Comparing 100e6263.java-bd272d95.java: 0.0
Comparing 100e6263.java-bd290a17.java: 22.5
Comparing 100e6263.java-bd361e77.java: 0.0
Comparing 100e6263.java-bd467ff5.java: 0.0
Comparing 100e6263.java-be464b35.java: 0.0
Comparing 100e6263.java-bea3aee1.java: 0.0
Comparing 100e6263.java-becf4ebf.java: 19.35484
Comparing 100e6263.java-becf5af5.java: 0.0
Comparing 100e6263.java-bed0252f.java: 21.686747
Comparing 100e6263.java-bed11d6b.java: 0.0
Comparing 100e6263.java-bed12071.java: 0.0
Comparing 100e6263.java-bed127bd.java: 22.222221
Comparing 100e6263.java-bedb8d7f.java: 19.35484
