Language accepted: Java1.7 Parser
Command line: ../../jplag_helper/test_files 
initialize ok
227 submissions

227 submissions parsed successfully!
0 parser errors!


Comparing 100e6263.java-28e913dd.java: 30.63063
Comparing 100e6263.java-2a747371.java: 34.782608
Comparing 100e6263.java-2c0d1dc7.java: 33.333332
Comparing 100e6263.java-5a3d9d17.java: 42.990654
Comparing 100e6263.java-62a7d00f.java: 46.4
Comparing 100e6263.java-8817f911.java: 39.622643
Comparing 100e6263.java-882778f3.java: 33.613445
Comparing 100e6263.java-88410179.java: 40.336136
Comparing 100e6263.java-89c0ad55.java: 50.45045
Comparing 100e6263.java-8a143451.java: 32.06107
Comparing 100e6263.java-8a30813b.java: 35.897434
Comparing 100e6263.java-8b8148d7.java: 33.613445
Comparing 100e6263.java-8d44b4f3.java: 36.363636
Comparing 100e6263.java-8d7e6ffb.java: 31.496063
Comparing 100e6263.java-8f21e915.java: 45.454544
Comparing 100e6263.java-8f32d4b7.java: 30.075188
Comparing 100e6263.java-8f4e1e21.java: 39.669422
Comparing 100e6263.java-910eb659.java: 37.38318
Comparing 100e6263.java-9247808b.java: 34.782608
Comparing 100e6263.java-9440901d.java: 38.596493
Comparing 100e6263.java-945d305b.java: 39.285713
Comparing 100e6263.java-946bb819.java: 41.44144
Comparing 100e6263.java-946c247d.java: 37.037037
Comparing 100e6263.java-947c1517.java: 37.735847
Comparing 100e6263.java-95cdbe4f.java: 39.603962
Comparing 100e6263.java-95f9044f.java: 41.121494
Comparing 100e6263.java-96127d8f.java: 42.477875
Comparing 100e6263.java-96144e15.java: 34.482758
Comparing 100e6263.java-9763b971.java: 35.2
Comparing 100e6263.java-978f54f1.java: 38.46154
Comparing 100e6263.java-97c84219.java: 36.036037
Comparing 100e6263.java-bcf1916b.java: 40.650406
Comparing 100e6263.java-bcfc055f.java: 33.082706
Comparing 100e6263.java-bcffb359.java: 36.036037
Comparing 100e6263.java-bd002019.java: 29.007633
Comparing 100e6263.java-bd0e2cef.java: 36.666668
Comparing 100e6263.java-bd1b5c13.java: 39.63964
Comparing 100e6263.java-bd26ad7f.java: 37.38318
Comparing 100e6263.java-bd272d95.java: 55.737705
Comparing 100e6263.java-bd290a17.java: 41.121494
Comparing 100e6263.java-bd361e77.java: 31.496063
Comparing 100e6263.java-bd467ff5.java: 36.697247
Comparing 100e6263.java-bea3aee1.java: 28.965517
Comparing 100e6263.java-becf4ebf.java: 39.603962
Comparing 100e6263.java-becf5af5.java: 36.206898
Comparing 100e6263.java-bed0252f.java: 35.714287
Comparing 100e6263.java-bed12071.java: 35.971222
Comparing 100e6263.java-bed127bd.java: 35.714287
Comparing 100e6263.java-bedb8d7f.java: 33.333332
Comparing 100e6263.java-bedce697.java: 37.38318
Comparing 100e6263.java-bede4831.java: 27.826086
Comparing 100e6263.java-bee9b3e3.java: 32.0
Comparing 100e6263.java-beea253b.java: 38.53211
Comparing 100e6263.java-beea9d1d.java: 27.350428
Comparing 100e6263.java-beea9d57.java: 34.782608
Comparing 100e6263.java-beeaa4dd.java: 38.46154
Comparing 100e6263.java-beeaf6b7.java: 38.260868
Comparing 100e6263.java-beeaf757.java: 28.318584
Comparing 100e6263.java-beeb761f.java: 41.666668
Comparing 100e6263.java-beebe013.java: 35.714287
Comparing 100e6263.java-beebe2f7.java: 34.482758
Comparing 100e6263.java-befa8db7.java: 33.04348
Comparing 100e6263.java-bf05e6e3.java: 27.419355
Comparing 100e6263.java-bf05ea67.java: 39.215687
Comparing 100e6263.java-bf06485f.java: 53.333332
Comparing 100e6263.java-bf08fb39.java: 33.898304
Comparing 100e6263.java-bf0902f9.java: 42.553192
Comparing 100e6263.java-bf0911fb.java: 38.18182
Comparing 100e6263.java-bf218b79.java: 38.46154
Comparing 100e6263.java-c05bb295.java: 33.6
Comparing 100e6263.java-c07441fb.java: 31.034483
Comparing 100e6263.java-c0923759.java: 30.894308
Comparing 100e6263.java-c0923edf.java: 35.08772
Comparing 100e6263.java-c093a75f.java: 41.237114
Comparing 100e6263.java-c0ac8a19.java: 45.528454
Comparing 100e6263.java-c0bac2eb.java: 42.105263
Comparing 100e6263.java-c0d750bb.java: 39.215687
Comparing 100e6263.java-c0da1d01.java: 39.34426
Comparing 100e6263.java-c0da213d.java: 45.454544
Comparing 100e6263.java-c20c64d7.java: 23.943663
Comparing 100e6263.java-c21b77bf.java: 35.714287
Comparing 100e6263.java-c21dc96f.java: 32.258064
