Language accepted: Java1.7 Parser
Command line: ../../jplag_helper/test_files 
initialize ok
198 submissions

198 submissions parsed successfully!
0 parser errors!


Comparing 100e6263.java-28e913dd.java: 0.0
Comparing 100e6263.java-2a5a8e11.java: 16.393442
Comparing 100e6263.java-2a747371.java: 20.0
Comparing 100e6263.java-2c0d1dc7.java: 31.515152
Comparing 100e6263.java-2dd1758d.java: 33.91813
Comparing 100e6263.java-4e0e9c0e.java: 0.0
Comparing 100e6263.java-5394e6b5.java: 13.017752
Comparing 100e6263.java-5a3e7273.java: 20.134228
Comparing 100e6263.java-624d42d9.java: 21.904762
Comparing 100e6263.java-8817f911.java: 30.120481
Comparing 100e6263.java-882778f3.java: 17.460318
Comparing 100e6263.java-88410179.java: 30.409357
Comparing 100e6263.java-88424efb.java: 0.0
Comparing 100e6263.java-89c0ad55.java: 0.0
Comparing 100e6263.java-8a30813b.java: 22.950819
Comparing 100e6263.java-8b8148d7.java: 6.321839
Comparing 100e6263.java-8d44b4f3.java: 0.0
Comparing 100e6263.java-8f24bd8f.java: 0.0
Comparing 100e6263.java-8f32bdd3.java: 25.252525
Comparing 100e6263.java-8f32d4b7.java: 9.782609
Comparing 100e6263.java-944415a9.java: 0.0
Comparing 100e6263.java-946c247d.java: 0.0
Comparing 100e6263.java-947c1517.java: 0.0
Comparing 100e6263.java-95cdbe4f.java: 30.872482
Comparing 100e6263.java-9763b971.java: 19.858156
Comparing 100e6263.java-97c84219.java: 32.298138
Comparing 100e6263.java-bcf1916b.java: 22.764227
Comparing 100e6263.java-bcfc055f.java: 9.0
Comparing 100e6263.java-bcfce2f9.java: 15.525114
Comparing 100e6263.java-bd0e2cef.java: 26.153847
Comparing 100e6263.java-bd1a059b.java: 17.258883
Comparing 100e6263.java-bd1b5c13.java: 0.0
Comparing 100e6263.java-bd272d95.java: 24.242424
Comparing 100e6263.java-bd35543d.java: 18.47826
Comparing 100e6263.java-bd467ff5.java: 21.794872
Comparing 100e6263.java-bea3aee1.java: 25.742575
Comparing 100e6263.java-becf4ebf.java: 21.965319
Comparing 100e6263.java-becf5af5.java: 0.0
Comparing 100e6263.java-bed12071.java: 0.0
Comparing 100e6263.java-bedb8d7f.java: 26.666666
Comparing 100e6263.java-bedbfa3f.java: 19.45946
Comparing 100e6263.java-bede4831.java: 19.67213
Comparing 100e6263.java-bee9b3e3.java: 16.483517
Comparing 100e6263.java-beea9d1d.java: 13.953488
Comparing 100e6263.java-beea9d57.java: 17.266188
Comparing 100e6263.java-beeaa4dd.java: 32.298138
Comparing 100e6263.java-beeaf757.java: 40.47619
Comparing 100e6263.java-befa8db7.java: 9.278351
Comparing 100e6263.java-befaef8f.java: 0.0
Comparing 100e6263.java-befb54d3.java: 19.54023
Comparing 100e6263.java-befb602f.java: 12.182741
Comparing 100e6263.java-bf05e6e3.java: 17.0
Comparing 100e6263.java-bf06485f.java: 15.286624
Comparing 100e6263.java-bf0911fb.java: 15.204679
Comparing 100e6263.java-bf218b79.java: 21.89781
